query,ground_truth,prediction,chunk_size,overlap,top_k,reranking,prompt_type,f1,em,faithfulness,citation_acc,context_recall,context_precision,latency,not_found
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015,"Not found. The text does not mention a specific year when the Denver Broncos secured their third Super Bowl title. It only mentions that the 2015 season's champion, the Denver Broncos, earned their third Super Bowl title by defeating the Carolina Panthers in Super Bowl 50, which was played on February 7, 2016.",256,32,10,off,citation,0.037037037037037035,0,0,0.0,1,1.0,0.7714848518371582,1
What city did Super Bowl 50 take place in?,Santa Clara,"The city where Super Bowl 50 took place is not explicitly stated in the provided context. However, according to [1] and [2], it was played at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California. Note that while the stadium is located within the city limits of Santa Clara, it is often associated with the broader San Francisco Bay Area.",256,32,10,off,citation,0.03076923076923077,0,1,1.0,1,1.0,0.832399845123291,0
What was the final score of Super Bowl 50? ,24–10,"The final score of Super Bowl 50 was Denver Broncos 24, Carolina Panthers 10. 

[1], [2], [3], [4], and [5] all confirm this information.",256,32,10,off,citation,0.0,0,1,1.0,1,1.0,0.6021378040313721,0
"What month, day and year did Super Bowl 50 take place? ","February 7, 2016","The month, day, and year Super Bowl 50 took place is February 7, 2016. [1], [2], [3], [4], [5]",256,32,10,off,citation,0.18181818181818182,0,1,1.0,1,1.0,0.5810525417327881,0
What year was Super Bowl 50?,2015,"2016 [1], [2], [3], [4], and [5]",256,32,10,off,citation,0.0,0,0,1.0,1,1.0,0.46105027198791504,0
What team was the AFC champion?,Denver Broncos,"[1], [2], [3], [4], and [5] all state that the Denver Broncos were the AFC champion in Super Bowl 50.",256,32,10,off,citation,0.18181818181818182,0,1,1.0,1,1.0,0.5495038032531738,0
What team was the NFC champion?,Carolina Panthers,"The NFC champion is not explicitly mentioned in any of the given contexts. However, it can be inferred from [1] and [2], where Super Bowl 50 is stated to have been played between the AFC champion Denver Broncos and the NFC champion Carolina Panthers.",256,32,10,off,citation,0.04347826086956522,0,1,1.0,1,1.0,0.6644017696380615,0
Who won Super Bowl 50?,Denver Broncos,"The winner of Super Bowl 50 is the Denver Broncos. 

Not found",256,32,10,off,citation,0.14285714285714285,0,0,0.0,1,1.0,0.4380984306335449,1
Super Bowl 50 determined the NFL champion for what season?,2015,"The season for which Super Bowl 50 determined the NFL champion is stated in [1], [2], [3], and [4] as the 2015 season.",256,32,10,off,citation,0.08333333333333333,0,1,1.0,1,1.0,0.5605165958404541,0
The name of the NFL championship game is?,Super Bowl,"The name of the NFL championship game is not explicitly stated in the provided context. However, it can be inferred that the game is called Super Bowl 50, as all the statements refer to this game [1]-[5].",256,32,10,off,citation,0.10256410256410257,0,1,1.0,1,1.0,0.6373534202575684,0
What 2015 NFL team one the AFC playoff?,Denver Broncos,Not found.,256,32,10,off,citation,0.0,0,1,0.0,1,1.0,0.3692958354949951,1
What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,Gold.,256,32,10,embedding,baseline,0.0,0,1,0.0,1,1.0,0.3667752742767334,0
What was the theme of Super Bowl 50?,"""golden anniversary""","There is no specific theme mentioned in the context. The emphasis was on the ""golden anniversary"" of the Super Bowl, with various gold-themed initiatives and a temporary suspension of naming each game with Roman numerals.",256,32,10,embedding,baseline,0.1081081081081081,0,0,0.0,1,1.0,0.6212222576141357,0
What was the theme of Super Bowl 50?,"""golden anniversary""","There is no answer provided in the context. The text only provides information about Super Bowl 50, but does not explicitly state a theme for the event. However, based on the emphasis on the ""golden anniversary"" and the gold-themed initiatives, it can be inferred that the theme was likely related to celebrating 50 years of the Super Bowl.",256,32,10,embedding,baseline,0.06666666666666667,0,1,0.0,1,1.0,0.7907812595367432,0
"If Roman numerals were used, what would Super Bowl 50 have been called?",Super Bowl L,"The answer is not explicitly stated in the provided context, but it can be inferred. According to text [1], the league temporarily suspended the tradition of naming each Super Bowl game with Roman numerals for this particular game, so if it had followed the traditional Roman numeral naming convention, Super Bowl 50 would have been known as ""Super Bowl L"".",256,32,10,embedding,baseline,0.06349206349206349,0,0,1.0,1,1.0,0.7856910228729248,0
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015,The Denver Broncos secured a Super Bowl title for the third time in 2016.,256,32,10,embedding,baseline,0.0,0,0,0.0,1,1.0,0.4616084098815918,0
What was the final score of Super Bowl 50? ,24–10,24-10.,256,32,10,embedding,baseline,0.0,0,0,0.0,1,1.0,0.37366771697998047,0
What year was Super Bowl 50?,2015,2016.,256,32,10,embedding,baseline,0.0,0,1,0.0,1,1.0,0.36888980865478516,0
The name of the NFL championship game is?,Super Bowl,"The answer is not explicitly stated in the context, but it can be inferred that the name of the NFL championship game is actually referred to as ""Super Bowl"" with Arabic numerals instead of Roman numerals. However, no specific name is given for Super Bowl 50.

But considering the temporary suspension of traditional Roman numeral naming for this special occasion, it's likely implied that the name of the championship game would be something like ""Super Bowl 50"" (with Arabic numerals), but since it says the league temporarily suspended the tradition, it might imply a different name.",256,32,10,embedding,baseline,0.04081632653061225,0,1,0.0,1,1.0,1.0770275592803955,0
What 2015 NFL team one the AFC playoff?,Denver Broncos,"There is no answer provided in the context. The text only discusses the details and facts about Super Bowl 50, but does not mention any other team that won an AFC playoff game in 2015.",256,32,10,embedding,baseline,0.0,0,0,0.0,1,1.0,0.613300085067749,0
Which NFL team represented the AFC at Super Bowl 50?,Denver Broncos,Not found.,256,32,10,embedding,strict,0.0,0,0,0.0,1,1.0,0.36478757858276367,1
Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers,"Not found. The context only mentions the team that represented the AFC, not the NFC.",256,32,10,embedding,strict,0.0,0,1,0.0,1,1.0,0.46630001068115234,1
Which NFL team won Super Bowl 50?,Denver Broncos,Not found. The information is not found in any of the given sources.,256,32,10,embedding,strict,0.0,0,1,0.0,1,1.0,0.45114564895629883,1
What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,"Not found. None of the provided sources mention a specific color used to emphasize the 50th anniversary of the Super Bowl. They all discuss gold-themed initiatives and Roman numerals, but not a particular color.",256,32,10,embedding,strict,0.0,0,1,0.0,1,1.0,0.6176347732543945,1
What was the theme of Super Bowl 50?,"""golden anniversary""",Not found,256,32,10,embedding,strict,0.0,0,0,0.0,1,1.0,0.368680477142334,1
What day was the game played on?,"February 7, 2016","Not found. The question is not supported by any source, as all sources are identical and do not mention a specific day of the week or month.",256,32,10,embedding,strict,0.0,0,0,0.0,1,1.0,0.546699047088623,1
What is the AFC short for?,American Football Conference,"AFC stands for American Football Conference. 

It is fully supported by the provided context, specifically [1], [2], [3], [4], and [5].",256,32,10,embedding,strict,0.16666666666666666,0,0,1.0,1,1.0,0.5743956565856934,0
What was the theme of Super Bowl 50?,"""golden anniversary""",Not found.,256,32,10,embedding,strict,0.0,0,0,0.0,1,1.0,0.37186193466186523,1
What city did Super Bowl 50 take place in?,Santa Clara,Not found.,256,32,10,embedding,strict,0.0,0,0,0.0,1,1.0,0.37417125701904297,1
"If Roman numerals were used, what would Super Bowl 50 have been called?",Super Bowl L,Not found. None of the provided sources state what Roman numeral would have been used to refer to Super Bowl 50 if the tradition of using Roman numerals had not been suspended.,256,32,10,embedding,strict,0.11428571428571428,0,1,0.0,1,1.0,0.5720467567443848,1
Super Bowl 50 decided the NFL champion for what season?,2015,Super Bowl 50 decided the NFL champion for the 2015 season.,256,32,10,embedding,strict,0.16666666666666669,0,1,0.0,1,1.0,0.441131591796875,0
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015,Not found. There is no information in the provided context about any year after 2016 where the Denver Broncos secured a Super Bowl title for the third time. The context only mentions their third Super Bowl title being earned at Super Bowl 50 in 2016.,256,32,10,embedding,strict,0.0,0,1,0.0,1,1.0,0.6944513320922852,1
What city did Super Bowl 50 take place in?,Santa Clara,Not found.,256,32,10,embedding,strict,0.0,0,1,0.0,1,1.0,0.37280869483947754,1
What stadium did Super Bowl 50 take place in?,Levi's Stadium,"Not found. The text does not explicitly state what stadium, but it does mention Levi's Stadium in Santa Clara, California, where Super Bowl 50 was played.",256,32,10,embedding,strict,0.14285714285714288,0,1,0.0,1,1.0,0.5664646625518799,1
What was the final score of Super Bowl 50? ,24–10,The final score was 24-10.,256,32,10,embedding,strict,0.0,0,1,0.0,1,1.0,0.4112579822540283,0
What year was Super Bowl 50?,2015,"Not found. None of the provided sources directly answer the question, but [1], [2], and [5] all refer to Super Bowl 50, while [3] and [4] are identical to [2] and [5].",256,32,10,embedding,strict,0.0,0,1,1.0,1,1.0,0.6674368381500244,1
What team was the AFC champion?,Denver Broncos,Not found,256,32,10,embedding,strict,0.0,0,0,0.0,1,1.0,0.3603239059448242,1
What team was the NFC champion?,Carolina Panthers,Not found.,256,32,10,embedding,strict,0.0,0,0,0.0,1,1.0,0.3705568313598633,1
Who won Super Bowl 50?,Denver Broncos,"Not found. None of the sources provide information on who won Super Bowl 50, but all confirm that the Denver Broncos defeated the Carolina Panthers 24-10.",256,32,10,embedding,strict,0.14285714285714288,0,1,0.0,1,1.0,0.5524482727050781,1
Super Bowl 50 determined the NFL champion for what season?,2015,STRICT: Not found.,256,32,10,embedding,strict,0.0,0,1,0.0,1,1.0,0.3993034362792969,1
The name of the NFL championship game is?,Super Bowl,Not found.,256,32,10,embedding,strict,0.0,0,1,0.0,1,1.0,0.37024378776550293,1
What 2015 NFL team one the AFC playoff?,Denver Broncos,"Not found. The question asks for a team that won the AFC playoff in 2015, but all provided information talks about Super Bowl 50 and its teams, without mentioning any AFC playoffs.",256,32,10,embedding,strict,0.0,0,0,0.0,1,1.0,0.6006457805633545,1
Which NFL team represented the AFC at Super Bowl 50?,Denver Broncos,"[1], [2], [3], [4], and [5] all state that the Denver Broncos represented the AFC at Super Bowl 50.",256,32,10,embedding,citation,0.1904761904761905,0,0,1.0,1,1.0,0.5535261631011963,0
Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers,"[1], [2], [3], [4], and [5] all confirm that the NFC team at Super Bowl 50 was the Carolina Panthers, not a specific team mentioned in the rules. However, the provided text explicitly states that the AFC champion (Denver Broncos) defeated the NFC champion (Carolina Panthers) 24–10 to earn their third Super Bowl title.

Therefore, I can conclude that the NFC team represented at Super Bowl 50 was indeed the Carolina Panthers [1], [2], [3], [4], and [5].",256,32,10,embedding,citation,0.05,0,1,1.0,1,1.0,1.0506155490875244,0
Which NFL team won Super Bowl 50?,Denver Broncos,"The NFL team that won Super Bowl 50 is the Denver Broncos, as stated in all available sources [1], [2], [3], [4], and [5].",256,32,10,embedding,citation,0.07692307692307693,0,0,1.0,1,1.0,0.5783953666687012,0
What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,"Not found. The provided context does not mention a specific color used to emphasize the 50th anniversary of the Super Bowl. It only mentions gold-themed initiatives and the temporary suspension of naming each Super Bowl game with Roman numerals, but it doesn't specify a particular color.",256,32,10,embedding,citation,0.0,0,0,0.0,1,1.0,0.7023887634277344,1
What was the theme of Super Bowl 50?,"""golden anniversary""",Not found. The provided context does not mention a theme for Super Bowl 50.,256,32,10,embedding,citation,0.0,0,1,0.0,1,1.0,0.46483755111694336,1
What was the theme of Super Bowl 50?,"""golden anniversary""",Not found.,256,32,10,embedding,citation,0.0,0,1,0.0,1,1.0,0.37131285667419434,1
Who won Super Bowl 50?,Denver Broncos,"The winner of Super Bowl 50 is the Denver Broncos, as stated in [1], [2], [3], [4], and [5]. They defeated the Carolina Panthers with a score of 24-10.",256,32,10,embedding,citation,0.06451612903225806,0,1,1.0,1,1.0,0.641406774520874,0
What city did Super Bowl 50 take place in?,Santa Clara,"Santa Clara, California [1], [2], [3], [4], and [5].",256,32,10,embedding,citation,0.1818181818181818,0,1,1.0,1,1.0,0.47978782653808594,0
"If Roman numerals were used, what would Super Bowl 50 have been called?",Super Bowl L,Not found.,256,32,10,embedding,citation,0.0,0,1,0.0,1,1.0,0.376861572265625,1
Super Bowl 50 decided the NFL champion for what season?,2015,"The champion for the 2015 NFL season was determined by Super Bowl 50 [1], [2], [3], [4], and [5].",256,32,10,embedding,citation,0.1,0,1,1.0,1,1.0,0.5527031421661377,0
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015,Not found,256,32,10,embedding,citation,0.0,0,0,0.0,1,1.0,0.3685629367828369,1
